"1","\core\event\user_loggedin","core","loggedin","user","user","2","r","0","1","10","0","2","0",NULL,"0","a:1:{s:8:""username"";s:5:""admin"";}","1613519797","web","191.189.232.103",NULL
"2","\core\event\user_password_updated","core","updated","user_password",NULL,NULL,"u","0","5","30","2","2","0","2","0","a:1:{s:14:""forgottenreset"";b:0;}","1613519968","web","191.189.232.103",NULL
"3","\core\event\user_updated","core","updated","user","user","2","u","0","5","30","2","2","0","2","0","N;","1613519968","web","191.189.232.103",NULL
"21","\core\event\config_log_created","core","created","config_log","config_log","635","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:10:""jabberhost"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";N;}","1613519973","web","191.189.232.103",NULL
"22","\core\event\config_log_created","core","created","config_log","config_log","636","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:12:""jabberserver"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";N;}","1613519973","web","191.189.232.103",NULL
"23","\core\event\config_log_created","core","created","config_log","config_log","637","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:14:""jabberusername"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";N;}","1613519973","web","191.189.232.103",NULL
"24","\core\event\config_log_created","core","created","config_log","config_log","638","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:14:""jabberpassword"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";N;}","1613519973","web","191.189.232.103",NULL
"25","\core\event\config_log_created","core","created","config_log","config_log","639","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:10:""jabberport"";s:8:""oldvalue"";N;s:5:""value"";s:4:""5222"";s:6:""plugin"";N;}","1613519973","web","191.189.232.103",NULL
"26","\core\event\config_log_created","core","created","config_log","config_log","640","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:14:""airnotifierurl"";s:8:""oldvalue"";N;s:5:""value"";s:27:""https://messages.moodle.net"";s:6:""plugin"";N;}","1613519973","web","191.189.232.103",NULL
"27","\core\event\config_log_created","core","created","config_log","config_log","641","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:15:""airnotifierport"";s:8:""oldvalue"";N;s:5:""value"";s:3:""443"";s:6:""plugin"";N;}","1613519973","web","191.189.232.103",NULL
"28","\core\event\config_log_created","core","created","config_log","config_log","642","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:24:""airnotifiermobileappname"";s:8:""oldvalue"";N;s:5:""value"";s:23:""com.moodle.moodlemobile"";s:6:""plugin"";N;}","1613519973","web","191.189.232.103",NULL
"29","\core\event\config_log_created","core","created","config_log","config_log","643","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:18:""airnotifierappname"";s:8:""oldvalue"";N;s:5:""value"";s:21:""commoodlemoodlemobile"";s:6:""plugin"";N;}","1613519973","web","191.189.232.103",NULL
"30","\core\event\config_log_created","core","created","config_log","config_log","644","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:20:""airnotifieraccesskey"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";N;}","1613519973","web","191.189.232.103",NULL
