ID,COURSE,NAME,SHORTDESCRIPTION,INTRO,INTROFORMAT,STARTDATE,DUEDATE
82,6,Questão 4,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça um programa que leia um número e, caso ele seja positivo, calcule e mostre:</p>
<p>• O número digitado ao quadrado.</p>
<p>• A raiz quadrada do número digitado.</p><p>Exemplo de saída:</p><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-19%20a%CC%80s%2009.39.23.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-19%20a%CC%80s%2009.39.50.png"" alt="""" role=""presentation"" class=""img-fluid""><br><p></p>",1,0,1685232000
83,6,Questão 5,,"<p dir=""ltr"" style=""text-align: left;""></p><p></p><p>Faça um programa em C que receba um número inteiro e verifique se este número é par ou ímpar.</p>Exemplo de saída:<br><br><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-19%20a%CC%80s%2009.46.23.png"" alt="""" role=""presentation"" class=""img-fluid""><br><p></p><p></p>",1,0,1685232000
84,6,Questão 6,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Escreva um programa em C que, dados dois números inteiros, mostre na tela o maior deles, assim&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">como a diferença existente entre ambos.</span></p>Exemplo de saída:<br><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-19%20a%CC%80s%2010.26.32.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-19%20a%CC%80s%2010.26.05.png"" alt="""" role=""presentation"" class=""img-fluid""><br><p></p>",1,0,1685232000
85,6,Questão 7,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça um programa em C que leia 2 notas de um aluno, verifique se as notas são válidas e exiba na&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">tela a média destas notas. Uma nota válida deve ser, obrigatoriamente, um valor entre 0.0 e&nbsp;</span><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">10.0, caso a nota não possua um valor válido, o usuário deverá ser informado.</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">Exemplo de saída:</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-19%20a%CC%80s%2010.38.05.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-19%20a%CC%80s%2010.42.50.png"" alt="""" role=""presentation"" class=""img-fluid""><br></span></p><br><p></p>",1,0,1685232000
86,6,Questão 8,,"<p dir=""ltr"" style=""text-align: left;""></p><p></p><p>Faça um programa que calcule a média ponderada das notas de 3 provas. A primeira e a&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">segunda prova tem peso 1 e a terceira tem peso 2. Ao final, mostrar a média do aluno e&nbsp;</span><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">indicar se o aluno foi aprovado ou reprovado. A nota para aprovação deve ser igual ou&nbsp;</span><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">superior a 7.0 pontos.</span></p><p></p>Exemplo de saída:&nbsp;<br><br><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-19%20a%CC%80s%2010.51.38.png"" alt="""" role=""presentation"" class=""img-fluid""><br><p></p>",1,0,1685232000
87,6,Questão 9,,"<p dir=""ltr"" style=""text-align: left;""></p><p>A nota final de um estudante é calculada a partir de três notas atribuídas entre o intervalo de&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">0 até 10, respectivamente, a um trabalho de laboratório, a uma avaliação semestral e a um&nbsp;</span><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">exame final. A média das três notas mencionadas anteriormente obedece aos pesos:</span></p>
<p>• Trabalho de Laboratório: 2;</p>
<p>• Avaliação Semestral: 3;</p>
<p>• Exame Final: 5.</p>
<p>De acordo com o resultado, mostre na tela se o aluno está reprovado (média entre 0 e 2,9), em&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">recuperação (entre 3 e 4,9) ou se foi aprovado. Faça todas as verificações necessárias.</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">Exemplo de saída:</span></p><p></p><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-19%20a%CC%80s%2011.01.57.png"" alt="""" role=""presentation"" class=""img-fluid""><br><p></p>",1,0,1685232000
88,6,Questão 10,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Faça um programa em C que leia a idade e o tempo de serviço de um trabalhador e escreva se ele pode ou não se&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">aposentar, use as estruturas de decisão, operadores relacionais e lógicos. As condições para aposentadoria são:</span></p>
<p>• Ter pelo menos 65 anos,</p>
<p>• Ou ter trabalhado pelo menos 30 anos,</p>
<p>• Ou ter pelo menos 80 anos e trabalhado pelo menos 25 anos.</p><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-24%20a%CC%80s%2012.25.08.png"" alt="""" role=""presentation"" class=""img-fluid""><br><br><p></p>",1,0,1685232000
89,6,Exemplo Operadores,,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-19%20a%CC%80s%2016.15.21.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1685232000
90,6,Questão 11,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Uma distribuidora vende o mesmo produto para quatro
estados diferentes. Cada estado possui uma taxa diferente de imposto sobre o
produto (1-PI 7,5%; 2-MA 12,2%; 3-CE 13.5%; 4-PA 7%). Faça um programa em que o usuário
entre com o valor e o número do estado de destino do produto e calcule o preço final do
produto acrescido do imposto do estado em que ele será vendido. Se o número do estado
digitado não for válido, mostrar uma mensagem de erro.</p>Exemplo de saída:<br><br><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-26%20a%CC%80s%2022.13.35.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-26%20a%CC%80s%2022.14.39.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-26%20a%CC%80s%2022.14.59.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-26%20a%CC%80s%2022.15.31.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-26%20a%CC%80s%2022.16.53.png"" alt="""" role=""presentation"" class=""img-fluid""><br><p></p>",1,0,1685232000
91,6,Questão 12,,"<p dir=""ltr"" style=""text-align: left;""></p><p><!--[if !supportLists]-->1.&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>Faça um programa que calcule as raízes de uma
equação do 2º grau. </p>

<p>Lembre-se que:</p><p><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-19%20a%CC%80s%2021.39.50.png"" alt="""" role=""presentation""><br></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">E&nbsp;<img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-19%20a%CC%80s%2021.42.12.png"" alt="""" role=""presentation"" class=""img-fluid"">&nbsp;representa uma equação do 2º grau.</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">A variável </span><em style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">a</em><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">
tem que ser diferente de zero. Caso seja igual, imprima a mensagem “Não é
equação do 2º grau"".</span></p>

<p align=""left""><!--[if !supportLists]-->·&nbsp;&nbsp;&nbsp; <!--[endif]--><span dir=""LTR""></span>Se Δ &lt; 0, não existe raiz real. Imprima a mensagem <em>""N<span>ão
existe raiz""</span></em>.</p>

<p align=""left""><!--[if !supportLists]-->·&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>Se Δ = 0, existe uma raiz real. Imprima a raiz e a mensagem ""<em>Raiz
única""</em>.</p>

<p align=""left""><!--[if !supportLists]-->·&nbsp;&nbsp;&nbsp; <!--[endif]--><span dir=""LTR""></span>Se Δ &gt; 0, imprima as duas raízes reais.</p><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-27%20a%CC%80s%2012.15.48.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-27%20a%CC%80s%2012.16.10.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-27%20a%CC%80s%2012.16.36.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-27%20a%CC%80s%2012.17.10.png"" alt="""" role=""presentation"" class=""img-fluid""><br><p></p>",1,0,1685232000
92,6,Questão 13,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Um programa de fidelidade de uma empresa de transporte aéreo oferece pontos de vantagens aos seus clientes a cada viagem realizada. Cada trecho voados corresponde a uma quantidade específica de pontos, conforme a tabela abaixo:</p>
<ul>
<li>Trechos nacionais: 100 pontos por trecho</li>
<li>Trechos internacionais: 200 pontos por trecho</li>
</ul>
<p>O programa permite que os clientes troquem seus pontos por passagens aéreas gratuitas. Para isso, é necessário acumular uma quantidade mínima de pontos. Se o cliente acumular pelo menos 1000 pontos, ele pode trocar seus pontos por uma passagem aérea nacional. Se acumular pelo menos 2000 pontos, pode trocar por uma passagem internacional.</p>
<p>O sistema deve solicitar a entrada do número de trechos nacionais e internacionais voados pelo cliente e calcular o total de pontos acumulados. Em seguida, deve verificar se o cliente tem pontos suficientes para trocar por uma passagem aérea e exibir uma mensagem informando se ele tem direito à passagem nacional, internacional ou se ainda precisa acumular mais pontos.</p>
<p>Os alunos devem resolver este problema utilizando o pensamento computacional para identificar as entradas necessárias, os processos envolvidos e as saídas esperadas (inserir comentários). Em seguida, devem implementar a solução em C, utilizando as estruturas if..else para verificar se o cliente tem pontos suficientes para trocar por uma passagem aérea e exibir a mensagem correspondente.</p><br><p></p>",1,0,1685664000
93,6,Questão 15,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Uma loja de roupas deseja criar um sistema para gerar descontos nas compras dos clientes. O sistema deve solicitar a entrada do valor total da compra e verificar se o cliente tem direito a algum desconto.</p>
<p>O primeiro tipo de desconto é um cupom de desconto, que pode ser de 10% ou 20% do valor total da compra, dependendo do valor mínimo de compra exigido pelo cupom. Caso o valor total da compra seja maior ou igual ao valor mínimo exigido pelo cupom, o sistema deve aplicar o desconto correspondente.</p>
<p>O segundo tipo de desconto é um desconto por quantidade de peças compradas. Se o cliente comprar 5 ou mais peças, o sistema deve aplicar um desconto de 15% sobre o valor total da compra.</p>
<p>O sistema deve exibir o valor total da compra com o desconto aplicado, caso o cliente tenha direito a algum desconto. Caso contrário, o sistema deve exibir o valor total da compra sem desconto.</p>
<p>Os alunos devem resolver este problema utilizando o pensamento computacional para identificar as entradas necessárias, os processos envolvidos e as saídas esperadas (inserir comentários). Em seguida, devem implementar a solução em C, utilizando as estruturas if..else para verificar se o cliente tem direito a algum desconto e calcular o valor total da compra com o desconto aplicado.</p><br><p></p>",1,0,1685664000
94,6,Questão 18,,"<p dir=""ltr"" style=""text-align: left;"">Escreva um programa em C que solicite ao usuário que digite um caractere e exiba uma mensagem indicando se o caractere é uma vogal, uma consoante ou outro tipo de caractere (como um símbolo ou um número).<br></p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-28%20a%CC%80s%2015.07.38.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-28%20a%CC%80s%2015.07.56.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-28%20a%CC%80s%2015.08.21.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-28%20a%CC%80s%2015.08.51.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1686096000
95,6,Questão 17,,"<p dir=""ltr"" style=""text-align: left;"">Escreva um programa em C que solicite ao usuário que digite um número inteiro de 1 a 12 e exiba o mês correspondente. Se o número digitado estiver fora deste intervalo, o programa deve exibir uma mensagem de erro.<br></p><p dir=""ltr"" style=""text-align: left;"">Observação:&nbsp;O programa deverá utilizar a estrutura de decisão switch..case para determinar qual é o mês correspondente ao número digitado pelo usuário. Se o número estiver dentro do intervalo de 1 a 12, o programa exibe o nome do mês correspondente. Caso contrário, o programa exibe uma mensagem de erro.</p><p dir=""ltr"" style=""text-align: left;"">Exemplo de saída:&nbsp;</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-28%20a%CC%80s%2015.06.26.png"" alt="""" role=""presentation"" class=""img-fluid""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-28%20a%CC%80s%2015.06.10.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1686096000
96,6,Questão 21 - Desafio,,"<p dir=""ltr"" style=""text-align: left;"">Escreva um programa em C que solicite ao usuário que digite o dia e o mês de seu aniversário e exiba uma mensagem indicando o signo do zodíaco correspondente.<br></p><p dir=""ltr"" style=""text-align: left;""><br></p>",1,0,1686096000
97,6,Questão 20 - Desafio,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Uma empresa decide dar um aumento aos seus funcionários de acordo com uma tabela que&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">considera o salário atual e o tempo de serviço de cada funcionário. Os funcionários com&nbsp;</span><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">menor salário terão um aumento proporcionalmente maior do que os funcionários com um&nbsp;</span><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">salário maior, e conforme o tempo de serviço na empresa, cada funcionário irá receber um&nbsp;</span><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">bônus de salário. Faça um programa que leia:</span></p>
<p>• O valor do salário atual do funcionário;</p>
<p>• O tempo de serviço desse funcionário na empresa (número de anos de trabalho</p>
<p>na empresa).</p>
<p>Use a tabela abaixo para calcular o salário reajustado deste funcionário e imprima o valor do salário&nbsp;<span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;"">reajustado, ou uma mensagem caso o funcionário não tenha direito a nenhum aumento.</span></p><p><span style=""font-size: 0.9375rem; font-family: -apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, &quot;Noto Sans&quot;, &quot;Liberation Sans&quot;, sans-serif, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Symbol&quot;, &quot;Noto Color Emoji&quot;;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-04-28%20a%CC%80s%2010.49.06.png"" alt="""" role=""presentation"" class=""img-fluid""><br></span></p><br><p></p>",1,0,1686096000
98,6,Meu Primeiro Projeto,,"<p dir=""ltr"" style=""text-align: left;""></p><p>Olá!</p>

<p>Estamos desenvolvendo uma calculadora com as funções
simples, científica e financeira usando a linguagem de Programação C, e
gostaríamos de convidá-lo para participar do projeto como um Programador
Júnior.</p>

<p>O programa já está em fase de desenvolvimento e já temos uma
estrutura básica pronta (exemplo abaixo). No entanto, estamos procurando por um
programador motivado e curioso que esteja disposto a colaborar com novas ideias
e soluções criativas para aprimorar o programa. Lembrando que esta é uma ótima
oportunidade para aprender e crescer profissionalmente, trabalhando em um
projeto real e desafiador.</p>

<p>O problema a ser resolvido é criar uma calculadora que
permita ao usuário escolher entre três modos de operação:</p>

<p><!--[if !supportLists]-->1.&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>Modo simples: oferece
operações básicas como:</p>

<p><!--[if !supportLists]-->a)&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>adição;</p>

<p><!--[if !supportLists]-->b)&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>subtração;</p>

<p><!--[if !supportLists]-->c)&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>multiplicação;</p>

<p><!--[if !supportLists]-->d)&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>divisão.</p>

<p>Obs: Lembre-se não existe divisão por zero.</p>

<p><!--[if !supportLists]-->2.&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>Modo científico, oferece
operações matemáticas mais avançadas, como: </p>

<p><!--[if !supportLists]-->a)&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>potenciação;</p>

<p><!--[if !supportLists]-->b)&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>radiciação; </p>

<p><!--[if !supportLists]-->c)&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>logaritmos; </p>

<p><!--[if !supportLists]-->d)&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>trigonometria (seno,
cosseno e tangente).</p>

<p>Obs: Lembre-se que para isso, você poderá usar as funções da
biblioteca &lt;math.h&gt;.</p>

<p><!--[if !supportLists]--><b>3.&nbsp;&nbsp;&nbsp;&nbsp;
</b><!--[endif]--><span dir=""LTR""></span>Modo financeiro,
oferece funções financeiras, como (DESAFIO): &nbsp;<b></b></p>

<p><!--[if !supportLists]-->a)&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>cálculo de juros simples <b></b></p>

<p><!--[if !supportLists]-->b)&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>cálculo de juros compostos;<b></b></p>

<p><!--[if !supportLists]-->c)&nbsp;&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>valor presente líquido
(VPL);<b></b></p>

<p><!--[if !supportLists]-->d)&nbsp;&nbsp;&nbsp;
<!--[endif]--><span dir=""LTR""></span>taxa interna de retorno
(TIR).</p>

<p>Para implementar esse sistema, você deverá criar um menu de
opções que permita ao usuário escolher o modo da calculadora e, em seguida,
usar a estrutura de controle Switch..Case para executar as funções do modo
escolhido. Abaixo segue um exemplo de como você poderá iniciar a estruturação
do seu programa.</p>

<p>Obs: Inserir comentários na estruturação do programa
explicando o pensamento computacional envolvido no processo de desenvolvimento
do código.</p>

<p><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-05-08%20a%CC%80s%2010.00.00.png"" alt="""" role=""presentation"" class=""img-fluid""><br><!--[endif]--></p><br><p></p>",1,0,1685501940
99,6,Exemplo While,,"<p dir=""ltr"" style=""text-align: left;"">Imprima os número inteiros de 1 até 5.</p><p dir=""ltr"" style=""text-align: left;"">Entradas e saídas esperadas:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-05-12%20a%CC%80s%2010.15.19.png"" alt="""" role=""presentation""><br></p>",1,0,1684627200
100,6,Exemplo do..while,,"<p dir=""ltr"" style=""text-align: left;"">Programa para somar números diferentes de zero</p><p dir=""ltr"" style=""text-align: left;"">Entradas e saídas esperadas:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-05-12%20a%CC%80s%2010.13.14.png"" alt="""" role=""presentation"" class=""img-fluid""><br></p>",1,0,1684627200
101,6,Exemplo 1 for,,"<p dir=""ltr"" style=""text-align: left;"">Imprima os números inteiros de 1 até 10.</p><p dir=""ltr"" style=""text-align: left;"">Entradas e saídas esperadas:</p><p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Captura%20de%20Tela%202023-05-12%20a%CC%80s%2010.21.03.png"" alt="""" role=""presentation""><br></p>",1,0,1684627200
